name,name_kana,name_romaji,nickname,latitude,longitude
字中野,,,,41.710262,140.395931
字亀川,,,,41.729929,140.507832
字二乃岱,,,,41.712732,140.506576
字前浜,,,,41.679089,140.440265
字大川,,,,41.692034,140.361879
字大平,,,,41.726304,140.434781
字大釜谷,,,,41.749527,140.529425
字幸連,,,,41.725875,140.463579
字建川,,,,41.665407,140.402535
字御宮野,,,,41.720693,140.54414
字新道,,,,41.665249,140.426591
字木古内,,,,41.704115,140.41812
字本町,,,,41.676733,140.436056
字札苅,,,,41.711187,140.462904
字橋呉,,,,41.726286,140.489105
字泉沢,,,,41.701377,140.506106
字瓜谷,,,,41.699668,140.377244
字釜谷,,,,41.728983,140.528296
字鶴岡,,,,41.671779,140.412906
